year,industry_ode_ANZSI,industry_name_ANZSI,rme_size_grp,variale,value,unit
2021,J,Information Media and Teleommuniations,g_100-199,Total expenditure,393,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,g_100-199,Operating profit efore tax,79,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,g_100-199,Total assets,1895,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,g_100-199,Fixed tangile assets,,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,h_200+,Ativity unit,18,OUNT
2021,J,Information Media and Teleommuniations,h_200+,Rolling mean employees,18669,OUNT
2021,J,Information Media and Teleommuniations,h_200+,Salaries and wages paid,1466,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,h_200+,"Sales, government funding, grants and susidies",9453,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,h_200+,Total inome,9612,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,h_200+,Total expenditure,8609,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,h_200+,Operating profit efore tax,1008,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,h_200+,Total assets,17963,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,h_200+,Fixed tangile assets,7895,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,i_Industry_Total,Ativity unit,6720,OUNT
2021,J,Information Media and Teleommuniations,i_Industry_Total,Rolling mean employees,29166,OUNT
2021,J,Information Media and Teleommuniations,i_Industry_Total,Salaries and wages paid,2422,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,i_Industry_Total,"Sales, government funding, grants and susidies",13877,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,i_Industry_Total,Total inome,14118,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,i_Industry_Total,Total expenditure,12789,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,i_Industry_Total,Operating profit efore tax,1488,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,i_Industry_Total,Total assets,23878,DOLLARS(millions)
2021,J,Information Media and Teleommuniations,i_Industry_Total,Fixed tangile assets,10043,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,a_0,Ativity unit,28467,OUNT
2021,K,Finanial and Insurane Servies,a_0,Rolling mean employees,0,OUNT
2021,K,Finanial and Insurane Servies,a_0,Salaries and wages paid,616,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,a_0,"Sales, government funding, grants and susidies",6902,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,a_0,Total inome,36179,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,a_0,Total expenditure,15087,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,a_0,Operating profit efore tax,12287,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,a_0,Total assets,477374,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,a_0,Fixed tangile assets,23636,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_1-5,Ativity unit,2340,OUNT
2021,K,Finanial and Insurane Servies,_1-5,Rolling mean employees,4329,OUNT
2021,K,Finanial and Insurane Servies,_1-5,Salaries and wages paid,476,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_1-5,"Sales, government funding, grants and susidies",2062,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_1-5,Total inome,3072,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_1-5,Total expenditure,2307,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_1-5,Operating profit efore tax,646,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_1-5,Total assets,26675,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_1-5,Fixed tangile assets,796,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_6-9,Ativity unit,261,OUNT
2021,K,Finanial and Insurane Servies,_6-9,Rolling mean employees,1827,OUNT
2021,K,Finanial and Insurane Servies,_6-9,Salaries and wages paid,210,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_6-9,"Sales, government funding, grants and susidies",629,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_6-9,Total inome,1366,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_6-9,Total expenditure,1193,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_6-9,Operating profit efore tax,269,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_6-9,Total assets,19492,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,_6-9,Fixed tangile assets,88,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,d_10-19,Ativity unit,198,OUNT
2021,K,Finanial and Insurane Servies,d_10-19,Rolling mean employees,2547,OUNT
2021,K,Finanial and Insurane Servies,d_10-19,Salaries and wages paid,269,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,d_10-19,"Sales, government funding, grants and susidies",756,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,d_10-19,Total inome,1405,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,d_10-19,Total expenditure,1057,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,d_10-19,Operating profit efore tax,231,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,d_10-19,Total assets,20323,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,d_10-19,Fixed tangile assets,128,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,e_20-49,Ativity unit,84,OUNT
2021,K,Finanial and Insurane Servies,e_20-49,Rolling mean employees,2529,OUNT
2021,K,Finanial and Insurane Servies,e_20-49,Salaries and wages paid,313,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,e_20-49,"Sales, government funding, grants and susidies",1218,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,e_20-49,Total inome,1663,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,e_20-49,Total expenditure,1323,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,e_20-49,Operating profit efore tax,354,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,e_20-49,Total assets,12488,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,e_20-49,Fixed tangile assets,65,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,f_50-99,Ativity unit,48,OUNT
2021,K,Finanial and Insurane Servies,f_50-99,Rolling mean employees,3303,OUNT
2021,K,Finanial and Insurane Servies,f_50-99,Salaries and wages paid,310,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,f_50-99,"Sales, government funding, grants and susidies",915,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,f_50-99,Total inome,1761,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,f_50-99,Total expenditure,1220,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,f_50-99,Operating profit efore tax,309,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,f_50-99,Total assets,13919,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,f_50-99,Fixed tangile assets,,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,g_100-199,Ativity unit,24,OUNT
2021,K,Finanial and Insurane Servies,g_100-199,Rolling mean employees,3417,OUNT
2021,K,Finanial and Insurane Servies,g_100-199,Salaries and wages paid,372,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,g_100-199,"Sales, government funding, grants and susidies",893,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,g_100-199,Total inome,1467,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,g_100-199,Total expenditure,1096,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,g_100-199,Operating profit efore tax,258,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,g_100-199,Total assets,18193,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,g_100-199,Fixed tangile assets,,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,h_200+,Ativity unit,45,OUNT
2021,K,Finanial and Insurane Servies,h_200+,Rolling mean employees,44739,OUNT
2021,K,Finanial and Insurane Servies,h_200+,Salaries and wages paid,4793,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,h_200+,"Sales, government funding, grants and susidies",9141,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,h_200+,Total inome,30762,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,h_200+,Total expenditure,20838,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,h_200+,Operating profit efore tax,9355,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,h_200+,Total assets,795573,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,h_200+,Fixed tangile assets,803,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,i_Industry_Total,Ativity unit,31461,OUNT
2021,K,Finanial and Insurane Servies,i_Industry_Total,Rolling mean employees,62694,OUNT
2021,K,Finanial and Insurane Servies,i_Industry_Total,Salaries and wages paid,7358,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,i_Industry_Total,"Sales, government funding, grants and susidies",22517,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,i_Industry_Total,Total inome,77676,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,i_Industry_Total,Total expenditure,44121,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,i_Industry_Total,Operating profit efore tax,23710,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,i_Industry_Total,Total assets,1384037,DOLLARS(millions)
2021,K,Finanial and Insurane Servies,i_Industry_Total,Fixed tangile assets,25831,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Ativity unit,72618,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Rolling mean employees,0,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Salaries and wages paid,772,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",a_0,"Sales, government funding, grants and susidies",20531,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Total inome,28072,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Total expenditure,15155,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Operating profit efore tax,8353,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Total assets,280042,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",a_0,Fixed tangile assets,211049,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Ativity unit,5121,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Rolling mean employees,8889,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Salaries and wages paid,512,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,"Sales, government funding, grants and susidies",3588,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Total inome,4012,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Total expenditure,3050,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Operating profit efore tax,798,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Total assets,21440,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_1-5,Fixed tangile assets,14174,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Ativity unit,414,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Rolling mean employees,2991,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Salaries and wages paid,152,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,"Sales, government funding, grants and susidies",767,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Total inome,937,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Total expenditure,695,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Operating profit efore tax,169,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Total assets,4457,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",_6-9,Fixed tangile assets,2112,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Ativity unit,306,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Rolling mean employees,4047,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Salaries and wages paid,295,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,"Sales, government funding, grants and susidies",1411,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Total inome,1548,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Total expenditure,1305,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Operating profit efore tax,129,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Total assets,3122,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",d_10-19,Fixed tangile assets,1321,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Ativity unit,162,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Rolling mean employees,4653,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Salaries and wages paid,353,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,"Sales, government funding, grants and susidies",1446,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Total inome,1523,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Total expenditure,1310,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Operating profit efore tax,191,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Total assets,2370,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",e_20-49,Fixed tangile assets,1033,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Ativity unit,42,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Rolling mean employees,2754,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Salaries and wages paid,194,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,"Sales, government funding, grants and susidies",992,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Total inome,1063,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Total expenditure,937,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Operating profit efore tax,120,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Total assets,2902,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",f_50-99,Fixed tangile assets,1411,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Ativity unit,18,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Rolling mean employees,2607,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Salaries and wages paid,214,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,"Sales, government funding, grants and susidies",1148,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Total inome,1532,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Total expenditure,1287,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Operating profit efore tax,148,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Total assets,5004,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",g_100-199,Fixed tangile assets,,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Ativity unit,12,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Rolling mean employees,4893,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Salaries and wages paid,319,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,"Sales, government funding, grants and susidies",1384,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Total inome,1409,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Total expenditure,1305,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Operating profit efore tax,89,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Total assets,1922,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",h_200+,Fixed tangile assets,,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Ativity unit,78699,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Rolling mean employees,30834,OUNT
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Salaries and wages paid,2811,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,"Sales, government funding, grants and susidies",31268,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Total inome,40096,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Total expenditure,25043,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Operating profit efore tax,9996,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Total assets,321259,DOLLARS(millions)
2021,L,"Rental, Hiring and Real Estate Servies",i_Industry_Total,Fixed tangile assets,235913,DOLLARS(millions)
