,Provincia,Edad Aprox.,Sexo
9334,13,11,HOMBRE
9335,16,11,HOMBRE
9336,4,9,HOMBRE
9337,12,7,HOMBRE
9338,11,9,HOMBRE
9339,5,9,HOMBRE
9340,16,10,HOMBRE
9341,8,14,HOMBRE
9342,19,9,HOMBRE
9343,7,14,HOMBRE
9344,12,6,HOMBRE
9345,11,6,HOMBRE
9346,4,14,HOMBRE
9347,19,7,HOMBRE
9348,7,9,HOMBRE
9349,15,6,HOMBRE
9350,7,14,HOMBRE
9351,12,13,HOMBRE
9352,7,14,HOMBRE
9353,20,9,HOMBRE
9354,4,11,HOMBRE
9355,15,11,HOMBRE
9356,18,10,HOMBRE
9357,19,10,HOMBRE
9358,11,7,HOMBRE
9359,4,10,HOMBRE
9360,11,9,HOMBRE
9361,5,8,HOMBRE
9362,9,13,HOMBRE
9363,9,6,HOMBRE
9364,15,8,HOMBRE
9365,14,5,HOMBRE
9366,4,12,HOMBRE
9367,11,10,HOMBRE
9368,4,14,HOMBRE
9369,4,14,HOMBRE
9370,15,5,HOMBRE
9371,16,9,HOMBRE
9372,8,9,HOMBRE
9373,4,13,HOMBRE
9374,10,10,HOMBRE
9375,5,14,HOMBRE
9376,11,13,HOMBRE
9377,11,6,HOMBRE
9378,18,10,HOMBRE
9379,4,12,HOMBRE
9380,14,9,HOMBRE
9381,19,8,HOMBRE
9382,4,14,HOMBRE
9383,13,6,HOMBRE
9384,5,8,HOMBRE
9385,16,11,HOMBRE
9386,4,14,HOMBRE
9387,5,9,HOMBRE
9388,11,6,HOMBRE
9389,10,10,HOMBRE
9390,19,9,HOMBRE
9391,19,9,HOMBRE
9392,13,5,HOMBRE
9393,19,10,HOMBRE
9394,6,7,HOMBRE
9395,4,12,HOMBRE
9396,16,6,HOMBRE
9397,7,14,HOMBRE
9398,15,8,HOMBRE
9399,20,9,HOMBRE
9400,11,13,HOMBRE
9401,5,8,HOMBRE
9402,14,9,HOMBRE
9403,4,13,HOMBRE
9404,14,5,HOMBRE
9405,12,6,HOMBRE
9406,4,9,HOMBRE
9407,11,6,HOMBRE
9408,6,14,HOMBRE
9409,20,9,HOMBRE
9410,14,5,HOMBRE
9411,14,11,HOMBRE
9412,14,12,HOMBRE
9413,6,9,HOMBRE
9414,16,6,HOMBRE
9415,16,5,HOMBRE
9416,4,10,HOMBRE
9417,14,11,HOMBRE
9418,13,6,HOMBRE
9419,16,11,HOMBRE
9420,7,11,HOMBRE
9421,11,10,HOMBRE
9422,16,6,HOMBRE
9423,7,14,HOMBRE
9424,4,14,HOMBRE
9425,16,9,HOMBRE
9426,20,9,HOMBRE
9427,10,9,HOMBRE
9428,8,13,HOMBRE
9429,15,6,HOMBRE
9430,7,7,HOMBRE
9431,18,7,HOMBRE
9432,15,7,HOMBRE
9433,4,9,HOMBRE
9434,20,9,HOMBRE
9435,14,9,HOMBRE
9436,8,11,HOMBRE
9437,11,8,HOMBRE
9438,17,11,HOMBRE
9439,11,8,HOMBRE
9440,15,7,HOMBRE
9441,10,10,HOMBRE
9442,15,5,HOMBRE
9443,5,8,HOMBRE
9444,16,11,HOMBRE
9445,18,10,HOMBRE
9446,6,9,HOMBRE
9447,10,9,HOMBRE
9448,8,7,HOMBRE
9449,18,10,HOMBRE
9450,9,6,HOMBRE
9451,12,13,HOMBRE
9452,10,8,HOMBRE
9453,19,9,HOMBRE
9454,20,9,HOMBRE
9455,9,13,HOMBRE
9456,20,9,HOMBRE
9457,15,6,HOMBRE
9458,20,8,HOMBRE
9459,18,11,HOMBRE
9460,14,12,HOMBRE
9461,4,10,HOMBRE
9462,15,7,HOMBRE
9463,12,5,HOMBRE
9464,17,10,HOMBRE
9465,4,8,HOMBRE
9466,16,9,HOMBRE
9467,19,8,HOMBRE
9468,15,6,HOMBRE
9469,4,14,HOMBRE
9470,11,9,HOMBRE
9471,20,9,HOMBRE
9472,13,5,HOMBRE
9473,9,10,HOMBRE
9474,15,5,HOMBRE
9475,16,11,HOMBRE
9476,16,11,HOMBRE
9477,8,7,HOMBRE
9478,4,13,HOMBRE
9479,16,9,HOMBRE
9480,12,5,HOMBRE
9481,5,9,HOMBRE
9482,12,9,HOMBRE
9483,10,9,HOMBRE
9484,13,6,HOMBRE
9485,13,5,HOMBRE
9486,4,9,HOMBRE
9487,19,9,HOMBRE
9488,20,9,HOMBRE
9489,9,9,HOMBRE
9490,16,9,HOMBRE
9491,16,11,HOMBRE
9492,9,13,HOMBRE
9493,9,10,HOMBRE
9494,13,11,HOMBRE
9495,17,11,HOMBRE
9496,16,10,HOMBRE
9497,18,7,HOMBRE
9498,10,6,HOMBRE
9499,13,5,HOMBRE
9500,12,11,HOMBRE
9501,6,9,HOMBRE
9502,17,11,HOMBRE
9503,20,8,HOMBRE
9504,10,10,HOMBRE
9505,9,13,HOMBRE
9506,18,9,HOMBRE
9507,16,5,HOMBRE
9508,4,8,HOMBRE
9509,4,13,HOMBRE
9510,18,10,HOMBRE
9511,19,7,HOMBRE
9512,10,9,HOMBRE
9513,4,9,HOMBRE
9514,7,7,HOMBRE
9515,6,9,HOMBRE
9516,17,6,HOMBRE
9517,10,12,HOMBRE
9518,5,9,HOMBRE
9519,13,11,HOMBRE
9520,15,6,HOMBRE
9521,11,10,HOMBRE
9522,14,9,HOMBRE
9523,17,11,HOMBRE
9524,10,9,HOMBRE
9525,9,10,HOMBRE
9526,9,13,HOMBRE
9527,12,5,HOMBRE
9528,4,9,HOMBRE
9529,16,10,HOMBRE
9530,6,9,HOMBRE
9531,9,7,HOMBRE
9532,16,11,HOMBRE
9533,18,11,HOMBRE
9534,16,9,HOMBRE
9535,7,13,HOMBRE
9536,9,12,HOMBRE
9537,5,14,HOMBRE
9538,8,10,HOMBRE
9539,9,13,HOMBRE
9540,9,9,HOMBRE
9541,9,9,HOMBRE
9542,7,14,HOMBRE
9543,16,12,HOMBRE
9544,12,5,HOMBRE
9545,6,14,HOMBRE
9546,6,8,HOMBRE
9547,19,8,HOMBRE
9548,15,5,HOMBRE
9549,15,9,HOMBRE
9550,15,11,HOMBRE
9551,9,10,HOMBRE
9552,11,12,HOMBRE
9553,4,9,HOMBRE
9554,6,14,HOMBRE
9555,19,10,HOMBRE
9556,15,7,HOMBRE
9557,10,9,HOMBRE
9558,6,9,HOMBRE
9559,14,12,HOMBRE
9560,14,5,HOMBRE
9561,7,9,HOMBRE
9562,19,10,HOMBRE
9563,10,10,HOMBRE
9564,15,7,HOMBRE
9565,15,5,HOMBRE
9566,13,11,HOMBRE
9567,5,14,HOMBRE
9568,20,9,HOMBRE
9569,15,5,HOMBRE
9570,10,9,HOMBRE
9571,18,7,HOMBRE
9572,15,8,HOMBRE
9573,5,14,HOMBRE
9574,4,9,HOMBRE
9575,17,11,HOMBRE
9576,15,5,HOMBRE
9577,5,13,HOMBRE
9578,9,9,HOMBRE
9579,9,10,HOMBRE
9580,4,9,HOMBRE
9581,4,9,HOMBRE
9582,15,11,HOMBRE
9583,10,13,HOMBRE
9584,10,12,HOMBRE
9585,16,8,HOMBRE
9586,13,5,HOMBRE
9587,9,10,HOMBRE
9588,11,6,HOMBRE
9589,16,9,HOMBRE
9590,19,9,HOMBRE
9591,14,5,HOMBRE
9592,6,12,HOMBRE
9593,15,10,HOMBRE
9594,9,12,HOMBRE
9595,17,11,HOMBRE
9596,15,7,HOMBRE
9597,15,7,HOMBRE
9598,16,10,HOMBRE
9599,7,9,HOMBRE
9600,20,9,HOMBRE
9601,14,5,HOMBRE
9602,7,11,HOMBRE
9603,9,13,HOMBRE
9604,4,13,HOMBRE
9605,8,10,HOMBRE
9606,16,12,HOMBRE
9607,17,11,HOMBRE
9608,19,7,HOMBRE
9609,4,9,HOMBRE
9610,18,7,HOMBRE
9611,19,7,HOMBRE
9612,13,9,HOMBRE
9613,5,14,HOMBRE
9614,6,14,HOMBRE
9615,6,14,HOMBRE
9616,15,5,HOMBRE
9617,20,9,HOMBRE
9618,13,6,HOMBRE
9619,16,10,HOMBRE
9620,10,10,HOMBRE
9621,7,9,HOMBRE
9622,6,13,HOMBRE
9623,14,9,HOMBRE
9624,4,9,HOMBRE
9625,6,12,HOMBRE
9626,5,14,HOMBRE
9627,5,14,HOMBRE
9628,16,5,HOMBRE
9629,15,6,HOMBRE
9630,4,10,HOMBRE
9631,15,9,HOMBRE
9632,20,8,HOMBRE
9633,8,7,HOMBRE
9634,4,14,HOMBRE
9635,18,9,HOMBRE
9636,5,14,HOMBRE
9637,17,6,HOMBRE
9638,4,10,HOMBRE
9639,13,9,HOMBRE
9640,15,11,HOMBRE
9641,4,11,HOMBRE
9642,9,9,HOMBRE
9643,7,14,HOMBRE
9644,13,5,HOMBRE
9645,4,14,HOMBRE
9646,4,12,HOMBRE
9647,15,6,HOMBRE
9648,10,10,HOMBRE
9649,15,5,HOMBRE
9650,17,6,HOMBRE
9651,18,9,HOMBRE
9652,4,14,HOMBRE
9653,14,9,HOMBRE
9654,18,10,HOMBRE
9655,15,8,HOMBRE
9656,13,12,HOMBRE
9657,4,14,HOMBRE
9658,16,10,HOMBRE
9659,4,14,HOMBRE
9660,17,6,HOMBRE
9661,19,10,HOMBRE
9662,4,12,HOMBRE
9663,18,10,HOMBRE
9664,15,6,HOMBRE
9665,20,8,HOMBRE
9666,4,10,HOMBRE
9667,5,8,HOMBRE
9668,18,10,HOMBRE
9669,14,5,HOMBRE
9670,12,10,HOMBRE
9671,16,9,HOMBRE
9672,19,10,HOMBRE
9673,15,5,HOMBRE
9674,16,5,HOMBRE
9675,5,9,HOMBRE
9676,13,5,HOMBRE
9677,11,13,HOMBRE
9678,15,7,HOMBRE
9679,19,9,HOMBRE
9680,20,9,HOMBRE
9681,17,11,HOMBRE
9682,9,9,HOMBRE
9683,10,12,HOMBRE
9684,20,8,HOMBRE
9685,18,11,HOMBRE
9686,13,6,HOMBRE
9687,9,10,HOMBRE
9688,15,8,HOMBRE
9689,4,14,HOMBRE
9690,6,12,HOMBRE
9691,14,11,HOMBRE
9692,12,13,HOMBRE
9693,16,8,HOMBRE
9694,15,5,HOMBRE
9695,14,5,HOMBRE
9696,4,12,HOMBRE
9697,8,13,HOMBRE
9698,5,14,HOMBRE
9699,12,11,HOMBRE
9700,16,9,HOMBRE
9701,5,14,HOMBRE
9702,12,13,HOMBRE
9703,16,9,HOMBRE
9704,12,9,HOMBRE
9705,9,13,HOMBRE
9706,10,9,HOMBRE
9707,16,12,HOMBRE
9708,15,11,HOMBRE
9709,8,11,HOMBRE
9710,4,14,HOMBRE
9711,6,9,HOMBRE
9712,17,11,HOMBRE
9713,20,8,HOMBRE
9714,4,14,HOMBRE
9715,15,12,HOMBRE
9716,9,6,HOMBRE
9717,4,14,HOMBRE
9718,13,11,HOMBRE
9719,4,12,HOMBRE
9720,4,9,HOMBRE
9721,4,13,HOMBRE
9722,4,14,HOMBRE
9723,9,13,HOMBRE
9724,16,5,HOMBRE
9725,17,6,HOMBRE
9726,9,13,HOMBRE
9727,9,13,HOMBRE
9728,15,12,HOMBRE
9729,11,8,HOMBRE
9730,16,10,HOMBRE
9731,5,9,HOMBRE
9732,12,10,HOMBRE
9733,13,5,HOMBRE
9734,13,5,HOMBRE
9735,15,5,HOMBRE
9736,8,7,HOMBRE
9737,13,9,HOMBRE
9738,4,14,HOMBRE
9739,13,5,HOMBRE
9740,4,11,HOMBRE
9741,16,10,HOMBRE
9742,14,11,HOMBRE
9743,18,7,HOMBRE
9744,8,9,HOMBRE
9745,17,11,HOMBRE
9746,5,14,HOMBRE
9747,15,8,HOMBRE
9748,4,14,HOMBRE
9749,11,13,HOMBRE
9750,20,8,HOMBRE
9751,6,9,HOMBRE
9752,5,8,HOMBRE
9753,5,13,HOMBRE
9754,19,8,HOMBRE
9755,1,35,HOMBRE
9756,1,28,HOMBRE
9757,1,12,MUJER
9758,1,43,HOMBRE
9759,1,40,HOMBRE
9760,1,21,HOMBRE
9761,1,37,HOMBRE
9762,1,34,HOMBRE
9763,1,20,HOMBRE
9764,1,35,HOMBRE
9765,1,38,HOMBRE
9766,1,31,HOMBRE
9767,1,17,HOMBRE
9768,1,23,HOMBRE
9769,1,23,HOMBRE
9770,1,13,HOMBRE
9771,1,34,HOMBRE
9772,1,20,HOMBRE
9773,1,18,HOMBRE
9774,1,36,HOMBRE
9775,1,39,HOMBRE
9776,1,16,HOMBRE
9777,1,22,HOMBRE
9778,1,20,HOMBRE
9779,1,20,HOMBRE
9780,1,36,HOMBRE
9781,1,21,HOMBRE
9782,1,35,HOMBRE
9783,1,59,HOMBRE
9784,1,37,HOMBRE
9785,1,40,HOMBRE
9786,1,35,HOMBRE
9787,1,45,HOMBRE
9788,1,13,HOMBRE
9789,1,21,HOMBRE
9790,1,29,HOMBRE
9791,1,19,HOMBRE
9792,1,30,HOMBRE
9793,1,23,HOMBRE
9794,1,12,HOMBRE
9795,1,22,HOMBRE
9796,1,26,HOMBRE
9797,1,31,HOMBRE
9798,1,16,HOMBRE
9799,1,29,HOMBRE
9800,1,40,HOMBRE
9801,1,13,MUJER
9802,1,17,HOMBRE
9803,1,61,HOMBRE
9804,1,34,HOMBRE
9805,1,52,HOMBRE
9806,1,14,MUJER
9807,1,18,HOMBRE
9808,1,14,MUJER
9809,1,64,HOMBRE
9810,1,19,HOMBRE
9811,1,13,MUJER
9812,1,37,HOMBRE
9813,1,57,HOMBRE
9814,1,49,HOMBRE
9815,1,28,HOMBRE
9816,1,12,HOMBRE
9817,1,29,HOMBRE
9818,1,12,HOMBRE
9819,1,20,HOMBRE
9820,1,31,HOMBRE
9821,1,31,HOMBRE
9822,1,12,HOMBRE
9823,1,56,HOMBRE
9824,1,37,HOMBRE
9825,1,17,HOMBRE
9826,1,24,HOMBRE
9827,1,23,HOMBRE
9828,1,33,HOMBRE
9829,1,33,HOMBRE
9830,1,20,HOMBRE
9831,1,56,HOMBRE
9832,1,23,HOMBRE
9833,1,21,HOMBRE
9834,1,21,HOMBRE
9835,1,15,HOMBRE
9836,1,19,HOMBRE
9837,1,40,HOMBRE
9838,1,50,HOMBRE
9839,1,39,HOMBRE
9840,1,30,HOMBRE
9841,1,19,HOMBRE
9842,1,16,HOMBRE
9843,1,37,HOMBRE
9844,1,24,HOMBRE
9845,1,50,HOMBRE
9846,1,23,HOMBRE
9847,1,52,HOMBRE
9848,1,35,HOMBRE
9849,1,29,HOMBRE
9850,1,28,HOMBRE
9851,1,13,MUJER
9852,1,19,HOMBRE
9853,1,32,HOMBRE
9854,1,13,MUJER
9855,1,34,HOMBRE
9856,1,35,HOMBRE
9857,1,30,HOMBRE
9858,1,17,HOMBRE
9859,1,53,HOMBRE
9860,1,13,MUJER
9861,1,33,HOMBRE
9862,1,15,HOMBRE
9863,1,34,HOMBRE
9864,1,24,HOMBRE
9865,1,34,HOMBRE
9866,1,20,HOMBRE
9867,1,19,HOMBRE
9868,1,48,HOMBRE
9869,1,25,HOMBRE
9870,1,20,HOMBRE
9871,1,15,HOMBRE
9872,1,16,HOMBRE
9873,1,15,HOMBRE
9874,1,20,HOMBRE
9875,1,31,HOMBRE
9876,1,20,HOMBRE
9877,1,57,HOMBRE
9878,1,21,HOMBRE
9879,1,26,HOMBRE
9880,1,29,HOMBRE
9881,1,15,HOMBRE
9882,1,32,HOMBRE
9883,1,27,HOMBRE
9884,1,15,HOMBRE
9885,1,29,HOMBRE
9886,1,34,HOMBRE
9887,1,38,HOMBRE
9888,1,32,HOMBRE
9889,1,18,HOMBRE
9890,1,21,HOMBRE
9891,1,34,HOMBRE
9892,1,34,HOMBRE
9893,1,35,HOMBRE
9894,1,17,HOMBRE
9895,1,40,HOMBRE
9896,1,31,HOMBRE
9897,1,12,HOMBRE
9898,1,20,HOMBRE
9899,1,12,HOMBRE
9900,1,28,HOMBRE
9901,1,34,HOMBRE
9902,1,34,HOMBRE
9903,1,31,HOMBRE
9904,1,12,HOMBRE
9905,1,34,HOMBRE
9906,1,56,HOMBRE
9907,1,18,HOMBRE
9908,1,42,HOMBRE
9909,1,16,HOMBRE
9910,1,36,HOMBRE
9911,1,48,HOMBRE
9912,1,26,HOMBRE
9913,1,24,HOMBRE
9914,1,35,HOMBRE
9915,1,31,HOMBRE
9916,1,18,HOMBRE
9917,1,38,HOMBRE
9918,1,37,HOMBRE
9919,1,19,HOMBRE
9920,1,29,HOMBRE
9921,1,35,HOMBRE
9922,1,30,HOMBRE
9923,1,16,HOMBRE
9924,1,19,HOMBRE
9925,1,14,HOMBRE
9926,1,27,HOMBRE
9927,1,19,HOMBRE
9928,1,17,HOMBRE
9929,1,40,HOMBRE
9930,1,34,HOMBRE
9931,1,30,HOMBRE
9932,1,35,HOMBRE
9933,1,13,MUJER
9934,1,15,HOMBRE
9935,1,17,HOMBRE
9936,1,34,HOMBRE
9937,1,24,HOMBRE
9938,1,14,HOMBRE
9939,1,14,HOMBRE
9940,1,22,HOMBRE
9941,1,12,HOMBRE
9942,1,23,HOMBRE
9943,1,28,HOMBRE
9944,1,25,HOMBRE
9945,1,21,HOMBRE
9946,1,30,HOMBRE
9947,1,23,HOMBRE
9948,1,12,MUJER
9949,1,13,MUJER
9950,1,38,HOMBRE
9951,1,23,HOMBRE
9952,1,25,HOMBRE
9953,1,31,HOMBRE
9954,1,36,HOMBRE
9955,1,37,HOMBRE
9956,1,12,HOMBRE
9957,1,13,HOMBRE
9958,1,30,HOMBRE
9959,1,19,HOMBRE
9960,1,48,HOMBRE
9961,1,19,HOMBRE
9962,1,30,HOMBRE
9963,1,65,HOMBRE
9964,1,16,HOMBRE
9965,1,18,HOMBRE
9966,1,25,HOMBRE
9967,1,32,HOMBRE
9968,1,28,HOMBRE
9969,1,24,HOMBRE
9970,1,34,HOMBRE
9971,1,17,HOMBRE
9972,1,13,MUJER
9973,1,28,HOMBRE
9974,1,36,HOMBRE
9975,1,24,HOMBRE
9976,1,65,HOMBRE
9977,1,24,HOMBRE
9978,1,15,HOMBRE
9979,1,30,HOMBRE
9980,1,25,HOMBRE
9981,1,29,HOMBRE
9982,1,18,HOMBRE
9983,1,24,HOMBRE
9984,1,40,HOMBRE
9985,1,34,HOMBRE
9986,1,33,HOMBRE
9987,1,20,HOMBRE
9988,1,30,HOMBRE
9989,1,12,HOMBRE
9990,1,26,HOMBRE
9991,1,26,HOMBRE
9992,1,34,HOMBRE
9993,1,15,HOMBRE
9994,1,39,HOMBRE
9995,1,63,HOMBRE
9996,1,19,HOMBRE
9997,1,18,HOMBRE
9998,1,34,HOMBRE
9999,1,35,HOMBRE
10000,1,40,HOMBRE
10001,1,19,HOMBRE
10002,1,21,HOMBRE
10003,1,58,HOMBRE
10004,1,26,HOMBRE
10005,1,18,HOMBRE
10006,1,24,HOMBRE
10007,1,18,HOMBRE
10008,1,21,HOMBRE
10009,1,49,HOMBRE
10010,1,18,HOMBRE
10011,1,19,HOMBRE
10012,1,39,HOMBRE
10013,1,29,HOMBRE
10014,1,24,HOMBRE
10015,1,37,HOMBRE
10016,1,59,HOMBRE
10017,1,21,HOMBRE
10018,1,34,HOMBRE
10019,1,30,HOMBRE
10020,1,13,HOMBRE
10021,1,21,HOMBRE
10022,1,37,HOMBRE
10023,1,19,HOMBRE
10024,1,31,HOMBRE
10025,1,16,HOMBRE
10026,1,15,HOMBRE
10027,1,13,HOMBRE
10028,1,16,HOMBRE
10029,1,21,HOMBRE
10030,1,34,HOMBRE
10031,1,32,HOMBRE
10032,1,13,MUJER
10033,1,39,HOMBRE
10034,1,38,HOMBRE
10035,1,34,HOMBRE
10036,1,34,HOMBRE
10037,1,18,HOMBRE
10038,1,24,HOMBRE
10039,1,39,HOMBRE
10040,1,14,MUJER
10041,1,13,HOMBRE
10042,1,20,HOMBRE
10043,1,19,HOMBRE
10044,1,35,HOMBRE
10045,1,38,HOMBRE
10046,1,27,HOMBRE
10047,1,30,HOMBRE
10048,1,16,HOMBRE
10049,1,16,HOMBRE
10050,1,29,HOMBRE
10051,1,35,HOMBRE
10052,1,25,HOMBRE
10053,1,38,HOMBRE
10054,1,34,HOMBRE
10055,1,18,HOMBRE
10056,1,34,HOMBRE
10057,1,20,HOMBRE
10058,1,35,HOMBRE
10059,1,15,HOMBRE
10060,1,32,HOMBRE
10061,1,15,HOMBRE
10062,1,38,HOMBRE
10063,1,37,HOMBRE
10064,1,38,HOMBRE
10065,1,22,HOMBRE
10066,1,37,HOMBRE
10067,1,28,HOMBRE
10068,1,20,HOMBRE
10069,1,12,MUJER
10070,1,39,HOMBRE
10071,1,21,HOMBRE
10072,1,14,HOMBRE
10073,1,36,HOMBRE
10074,1,20,HOMBRE
10075,1,27,HOMBRE
10076,1,53,HOMBRE
10077,1,46,HOMBRE
10078,1,18,HOMBRE
10079,1,24,HOMBRE
10080,1,46,HOMBRE
10081,1,39,HOMBRE
10082,1,40,HOMBRE
10083,1,36,HOMBRE
10084,1,25,HOMBRE
10085,1,14,HOMBRE
10086,1,36,HOMBRE
10087,1,20,HOMBRE
10088,1,45,HOMBRE
10089,1,49,HOMBRE
10090,1,49,HOMBRE
10091,1,23,HOMBRE
10092,1,49,HOMBRE
10093,1,24,HOMBRE
10094,1,39,HOMBRE
10095,1,19,HOMBRE
10096,1,21,HOMBRE
10097,1,12,HOMBRE
10098,1,14,HOMBRE
10099,1,14,HOMBRE
10100,1,14,MUJER
10101,1,31,HOMBRE
10102,1,16,HOMBRE
10103,1,15,HOMBRE
10104,1,40,HOMBRE
10105,1,36,HOMBRE
10106,1,56,HOMBRE
10107,1,34,HOMBRE
10108,1,26,HOMBRE
10109,1,24,HOMBRE
10110,1,46,HOMBRE
10111,1,20,HOMBRE
10112,1,24,HOMBRE
10113,1,34,HOMBRE
10114,1,24,HOMBRE
10115,1,20,HOMBRE
10116,1,15,HOMBRE
10117,1,16,HOMBRE
10118,1,26,HOMBRE
10119,1,19,HOMBRE
10120,1,43,HOMBRE
10121,1,36,HOMBRE
10122,1,17,HOMBRE
10123,1,37,HOMBRE
10124,1,40,HOMBRE
10125,1,48,HOMBRE
10126,1,25,HOMBRE
10127,1,14,MUJER
10128,1,20,HOMBRE
10129,1,20,HOMBRE
10130,1,17,HOMBRE
10131,1,15,HOMBRE
10132,1,43,HOMBRE
10133,1,15,HOMBRE
10134,1,30,HOMBRE
10135,1,30,HOMBRE
10136,1,21,HOMBRE
10137,1,39,HOMBRE
10138,1,13,HOMBRE
10139,1,34,HOMBRE
10140,1,31,HOMBRE
10141,1,14,HOMBRE
10142,1,32,HOMBRE
10143,1,37,HOMBRE
10144,1,21,HOMBRE
10145,1,22,HOMBRE
10146,1,23,HOMBRE
10147,1,37,HOMBRE
10148,1,18,HOMBRE
10149,1,15,HOMBRE
10150,1,16,HOMBRE
10151,1,51,HOMBRE
10152,1,20,HOMBRE
10153,1,20,HOMBRE
10154,1,40,HOMBRE
10155,1,16,HOMBRE
10156,1,56,HOMBRE
10157,1,34,HOMBRE
10158,1,57,HOMBRE
10159,1,40,HOMBRE
10160,1,15,HOMBRE
10161,1,36,HOMBRE
10162,1,35,HOMBRE
10163,1,33,HOMBRE
10164,1,15,HOMBRE
10165,1,21,HOMBRE
10166,1,33,HOMBRE
10167,1,15,HOMBRE
10168,1,15,HOMBRE
10169,1,47,HOMBRE
10170,1,26,HOMBRE
10171,1,27,HOMBRE
10172,1,18,HOMBRE
10173,1,40,HOMBRE
10174,1,25,HOMBRE
10175,1,39,HOMBRE
10176,1,31,HOMBRE
10177,1,38,HOMBRE
10178,1,19,HOMBRE
10179,1,21,HOMBRE
10180,1,15,HOMBRE
10181,1,13,MUJER
10182,1,21,HOMBRE
10183,1,21,HOMBRE
10184,1,34,HOMBRE
10185,1,55,HOMBRE
10186,1,15,HOMBRE
10187,1,25,HOMBRE
10188,1,51,HOMBRE
10189,1,25,HOMBRE
10190,1,19,HOMBRE
10191,1,12,MUJER
10192,1,21,HOMBRE
10193,1,12,MUJER
10194,1,30,HOMBRE
10195,1,21,HOMBRE
10196,1,38,HOMBRE
10197,1,59,HOMBRE
10198,1,34,HOMBRE
10199,1,35,HOMBRE
10200,1,40,HOMBRE
10201,1,62,HOMBRE
10202,1,37,HOMBRE
10203,1,18,HOMBRE
10204,1,34,HOMBRE
10205,1,19,HOMBRE
10206,1,30,HOMBRE
10207,1,20,HOMBRE
10208,1,19,HOMBRE
10209,1,12,HOMBRE
10210,1,20,HOMBRE
10211,1,16,HOMBRE
10212,1,13,HOMBRE
10213,1,65,HOMBRE
10214,1,39,HOMBRE
10215,1,37,HOMBRE
10216,1,21,HOMBRE
10217,1,40,HOMBRE
10218,1,34,HOMBRE
10219,1,15,HOMBRE
10220,1,17,HOMBRE
10221,1,41,HOMBRE
10222,1,26,HOMBRE
10223,1,32,HOMBRE
10224,1,32,HOMBRE
10225,1,64,HOMBRE
10226,1,16,HOMBRE
10227,1,16,HOMBRE
10228,1,13,HOMBRE
10229,1,20,HOMBRE
10230,1,33,HOMBRE
10231,1,39,HOMBRE
10232,1,14,MUJER
10233,1,20,HOMBRE
10234,1,26,HOMBRE
10235,1,37,HOMBRE
10236,1,12,HOMBRE
10237,1,25,HOMBRE
10238,1,13,MUJER
10239,1,46,HOMBRE
10240,1,16,HOMBRE
10241,1,15,HOMBRE
10242,1,33,HOMBRE
10243,1,18,HOMBRE
10244,1,40,HOMBRE
10245,1,12,MUJER
10246,1,40,HOMBRE
10247,1,34,HOMBRE
10248,1,12,HOMBRE
10249,1,36,HOMBRE
10250,1,16,HOMBRE
10251,1,40,HOMBRE
10252,1,29,HOMBRE
10253,1,15,HOMBRE
10254,1,37,HOMBRE
10255,1,34,HOMBRE
10256,1,52,HOMBRE
10257,1,18,HOMBRE
10258,1,43,HOMBRE
10259,1,38,HOMBRE
10260,1,12,MUJER
10261,1,21,HOMBRE
10262,1,12,HOMBRE
10263,1,36,HOMBRE
10264,1,39,HOMBRE
10265,1,27,HOMBRE
10266,1,20,HOMBRE
10267,1,21,HOMBRE
10268,1,36,HOMBRE
10269,1,64,HOMBRE
10270,1,34,HOMBRE
10271,1,38,HOMBRE
10272,1,19,HOMBRE
10273,1,19,HOMBRE
10274,1,32,HOMBRE
10275,1,21,HOMBRE
10276,1,34,HOMBRE
10277,1,20,HOMBRE
10278,1,21,HOMBRE
10279,1,33,HOMBRE
10280,1,30,HOMBRE
10281,1,27,HOMBRE
10282,1,17,HOMBRE
10283,1,32,HOMBRE
10284,1,48,HOMBRE
10285,1,31,HOMBRE
10286,1,29,HOMBRE
10287,1,17,HOMBRE
10288,1,18,HOMBRE
10289,1,22,HOMBRE
10290,1,23,HOMBRE
10291,1,39,HOMBRE
10292,1,26,HOMBRE
10293,1,16,HOMBRE
10294,1,20,HOMBRE
10295,1,18,HOMBRE
10296,1,21,HOMBRE
10297,1,33,HOMBRE
10298,1,29,HOMBRE
10299,1,17,HOMBRE
10300,1,64,HOMBRE
10301,1,21,HOMBRE
10302,1,34,HOMBRE
10303,1,44,HOMBRE
10304,1,23,HOMBRE
10305,1,21,HOMBRE
10306,1,23,HOMBRE
10307,1,16,HOMBRE
10308,1,18,HOMBRE
10309,1,13,HOMBRE
10310,1,12,HOMBRE
10311,1,35,HOMBRE
10312,1,21,HOMBRE
10313,1,15,HOMBRE
10314,1,48,HOMBRE
10315,1,37,HOMBRE
10316,1,30,HOMBRE
10317,1,58,HOMBRE
10318,1,33,HOMBRE
10319,1,18,HOMBRE
10320,1,19,HOMBRE
10321,1,20,HOMBRE
10322,1,21,HOMBRE
10323,1,12,MUJER
10324,1,31,HOMBRE
10325,1,56,HOMBRE
10326,1,19,HOMBRE
10327,1,31,HOMBRE
10328,1,35,HOMBRE
10329,1,31,HOMBRE
10330,1,13,MUJER
10331,1,39,HOMBRE
10332,1,30,HOMBRE
10333,1,12,MUJER
10334,1,23,HOMBRE
10335,1,16,HOMBRE
